source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_19	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_19	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_20	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_20	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_3	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_3	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_6	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_6	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_7	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_7	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180806_VE1_PM4_ToK_AGR_Sputum_A1_TR1_4_1_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_11	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_11	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_12	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_12	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_13	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_13	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_14	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_14	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_18	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_18	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_2	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_2	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_20	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_20	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_4	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_4	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_9	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_9	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180807_VE1_PM4_ToK_AGR_Sputum_A1_TR2_4_1_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_13	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_13	Homo sapiens	Sputum	not applicable	Cystic fibrosis	A_combined_metaproteomics_and_metabolomics_approach_for_the_in_vivo_analysis_of_cystic_fibrosis_sputum_focusing_on_microbial_pathogens	Sputum	Sputum	not available	not available	not available	not available	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	180808_VE1_PM4_ToK_AGR_Sputum_A1_TR1_2_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Sputum
